Name,Price,Spread,RollLong,RollShort,PIP,PIPCost,MarginCost,MarketOpen-Closing TimeOfDay,MinimumVolume,Commission,DukasSymbol,Leverage,Lotsize,Base,Quote,Country,Group,Description
RCL.US_USD,228.994,0.672,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,RCLUSUSD,10,1,RCL.US,USD, US, STK_CASH, ROYAL CARIBBEAN CRUISES LTD
LIVEPOLC1.MX_MXN,102.093,0.324,0,0,0.01,0,0,unknown,250,0,LIVEPOLC1MXMXN,5,1,LIVEPOLC1.MX,MXN, MX, STK_CASH, El Puerto de Liverpool
CRL.US_USD,183.074,0.162,0,0,0.01,0,0,unknown,1,0,CRLUSUSD,10,1,CRL.US,USD, US, STK_CASH, CHARLES RIVER LABORATORIES
LABB.MX_MXN,26.638,0.044,0,0,0.01,0,0,unknown,1000,0,LABBMXMXN,5,1,LABB.MX,MXN, MX, STK_CASH, Genomma Lab Internacional SAB de CV
MC.FR_EUR,636.985,0.229,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,MCFREUR,10,1,MC.FR,EUR, FR, STK_CASH, LVMH Moet Hennessy Louis Vuitton SA
CSX.US_USD,32.037,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CSXUSUSD,10,1,CSX.US,USD, US, STK_CASH, CSX CORP
RTO.GB_GBX,403.868,0.464,0,0,0.01,0,0,unknown,1,0,RTOGBGBX,10,1,RTO.GB,GBX, GB, STK_CASH, RENTOKIL INITIAL PLC
VST.US_USD,132.758,0.254,0,0,0.01,0,0,unknown,1,0,VSTUSUSD,10,1,VST.US,USD, US, STK_CASH, VISTRA CORP
BIDU.US_USD,88.306,0.038,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BIDUUSUSD,10,1,BIDU.US,USD, US, STK_CASH, BAIDU INC - SPON ADR
OR.FR_EUR,342.383,0.074,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,ORFREUR,10,1,OR.FR,EUR, FR, STK_CASH, L'Oreal SA
SPG.US_USD,171.497,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,SPGUSUSD,10,1,SPG.US,USD, US, STK_CASH, SIMON PROPERTY GROUP INC
UDR.US_USD,42.827,0.156,0,0,0.01,0,0,unknown,1,0,UDRUSUSD,10,1,UDR.US,USD, US, STK_CASH, UDR INC
4689.JP_JPY,437,2.2,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,4689JPJPY,10,1,4689.JP,JPY, JP, STK_CASH, Z Holdings Corp
NRE1V.FI_EUR,7.247,0.048,0,0,0.01,0,0,Europe/Helsinki:09.00-17.30,1,0,NRE1VFIEUR,10,1,NRE1V.FI,EUR, FI, STK_CASH, Nokian Renkaat OYJ
SABR.US_USD,3.748,0.014,0,0,0.01,0,0,unknown,1,0,SABRUSUSD,10,1,SABR.US,USD, US, STK_CASH, SABRE CORP
BBD.US_USD,1.856,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BBDUSUSD,10,1,BBD.US,USD, US, STK_CASH, Banco Bradesco S.A.
CACI.US_USD,401.754,2.202,0,0,0.01,0,0,unknown,1,0,CACIUSUSD,10,1,CACI.US,USD, US, STK_CASH, CACI INTERNATIONAL INC -CL A
PTC.US_USD,188.01,1.44,0,0,0.01,0,0,unknown,1,0,PTCUSUSD,10,1,PTC.US,USD, US, STK_CASH, PTC INC
ZTS.US_USD,167.019,0.132,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ZTSUSUSD,10,1,ZTS.US,USD, US, STK_CASH, ZOETIS INC
IPG.US_USD,29.077,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,IPGUSUSD,10,1,IPG.US,USD, US, STK_CASH, INTERPUBLIC GROUP OF COS INC
ORCL.US_USD,164.997,0.466,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ORCLUSUSD,10,1,ORCL.US,USD, US, STK_CASH, ORACLE CORP
PANW.US_USD,188.434,0.532,0,0,0.01,0,0,unknown,1,0,PANWUSUSD,10,1,PANW.US,USD, US, STK_CASH, PALO ALTO NETWORKS INC
8802.JP_JPY,2119.3,0.9,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,8802JPJPY,10,1,8802.JP,JPY, JP, STK_CASH, Mitsubishi Estate Co Ltd
WPC.US_USD,54.074,0.182,0,0,0.01,0,0,unknown,1,0,WPCUSUSD,10,1,WPC.US,USD, US, STK_CASH, WP CAREY INC
WTB.GB_GBX,2911.614,3.649,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,WTBGBGBX,10,1,WTB.GB,GBX, GB, STK_CASH, Whitbread PLC
UHR.CH_CHF,161.159,0.178,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,UHRCHCHF,10,1,UHR.CH,CHF, CH, STK_CASH, Swatch Group AG/The
ROL.US_USD,47.167,0.006,0,0,0.01,0,0,unknown,1,0,ROLUSUSD,10,1,ROL.US,USD, US, STK_CASH, ROLLINS INC
BBY.US_USD,85.986,0.118,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BBYUSUSD,10,1,BBY.US,USD, US, STK_CASH, BEST BUY CO INC
CLN.CH_CHF,10.094,0.064,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,CLNCHCHF,10,1,CLN.CH,CHF, CH, STK_CASH, Clariant AG
BBAJIOO.MX_MXN,43.447,0.096,0,0,0.01,0,0,unknown,500,0,BBAJIOOMXMXN,5,1,BBAJIOO.MX,MXN, MX, STK_CASH, Banco Del Bajio SA
EXEL.US_USD,33.638,0.094,0,0,0.01,0,0,unknown,1,0,EXELUSUSD,10,1,EXEL.US,USD, US, STK_CASH, EXELIXIS INC
JEF.US_USD,75.677,0.296,0,0,0.01,0,0,unknown,1,0,JEFUSUSD,10,1,JEF.US,USD, US, STK_CASH, JEFFERIES FINANCIAL GROUP IN
3988.HK_HKD,3.817,0.016,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,3988HKHKD,10,1,3988.HK,HKD, HK, STK_CASH, Bank of China Ltd
5401.JP_JPY,2996.4,0.8,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,5401JPJPY,10,1,5401.JP,JPY, JP, STK_CASH, JP3381000003
ALKS.US_USD,30.067,0.126,0,0,0.01,0,0,unknown,1,0,ALKSUSUSD,10,1,ALKS.US,USD, US, STK_CASH, ALKERMES PLC
BARC.GB_GBX,266.89,0.161,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,BARCGBGBX,10,1,BARC.GB,GBX, GB, STK_CASH, Barclays PLC
0005.HK_HKD,74.946,0.058,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0005HKHKD,10,1,0005.HK,HKD, HK, STK_CASH, HSBC Holdings Plc
7201.JP_JPY,435.9,0.7,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,7201JPJPY,10,1,7201.JP,JPY, JP, STK_CASH, Nissan Motor Co Ltd
SPGI.US_USD,488.854,1.522,0,0,0.01,0,0,unknown,1,0,SPGIUSUSD,10,1,SPGI.US,USD, US, STK_CASH, S&P GLOBAL INC
KHC.US_USD,30.267,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,KHCUSUSD,10,1,KHC.US,USD, US, STK_CASH, KRAFT HEINZ CO/THE
TJX.US_USD,121.117,0.106,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TJXUSUSD,10,1,TJX.US,USD, US, STK_CASH, TJX COMPANIES INC
NES1V.FI_EUR,11.692,0.049,0,0,0.01,0,0,Europe/Helsinki:09.00-17.30,1,0,NES1VFIEUR,10,1,NES1V.FI,EUR, FI, STK_CASH, Neste OYJ
CON.DE_EUR,65.451,0.098,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,CONDEEUR,10,1,CON.DE,EUR, DE, STK_CASH, Continental AG
DXC.US_USD,20.805,0.04,0,0,0.01,0,0,unknown,1,0,DXCUSUSD,10,1,DXC.US,USD, US, STK_CASH, DXC TECHNOLOGY CO
KIMBERA.MX_MXN,27.888,0.054,0,0,0.01,0,0,unknown,500,0,KIMBERAMXMXN,5,1,KIMBERA.MX,MXN, MX, STK_CASH, Kimberly Clark DE Mexico A
CNA.GB_GBX,126.084,0.229,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,CNAGBGBX,10,1,CNA.GB,GBX, GB, STK_CASH, Centrica PLC
OMF.US_USD,51.414,0.022,0,0,0.01,0,0,unknown,1,0,OMFUSUSD,10,1,OMF.US,USD, US, STK_CASH, ONEMAIN HOLDINGS INC
ORA.FR_EUR,9.525,0.014,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,ORAFREUR,10,1,ORA.FR,EUR, FR, STK_CASH, Orange SA
AGNC.US_USD,9.298,0.014,0,0,0.01,0,0,unknown,1,0,AGNCUSUSD,10,1,AGNC.US,USD, US, STK_CASH, AGNC INVESTMENT CORP
ITV.GB_GBX,72.431,0.185,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,ITVGBGBX,10,1,ITV.GB,GBX, GB, STK_CASH, ITV PLC
FBK.IT_EUR,17.004,0.012,0,0,0.01,0,0,unknown,1,0,FBKITEUR,10,1,FBK.IT,EUR, IT, STK_CASH, FinecoBank Banca Fineco Spa
WWD.US_USD,167.064,1.352,0,0,0.01,0,0,unknown,1,0,WWDUSUSD,10,1,WWD.US,USD, US, STK_CASH, WOODWARD INC
SY1.DE_EUR,102.944,0.112,0,0,0.01,0,0,unknown,1,0,SY1DEEUR,10,1,SY1.DE,EUR, DE, STK_CASH, SYMRISE AG
CE.US_USD,67.859,0.352,0,0,0.01,0,0,unknown,1,0,CEUSUSD,10,1,CE.US,USD, US, STK_CASH, CELANESE CORP
ENI.IT_EUR,12.891,0.006,0,0,0.01,0,0,Europe/Rome:09.00-17.25,1,0,ENIITEUR,10,1,ENI.IT,EUR, IT, STK_CASH, ENI Spa
BRKR.US_USD,55.16,0.26,0,0,0.01,0,0,unknown,1,0,BRKRUSUSD,10,1,BRKR.US,USD, US, STK_CASH, BRUKER CORP
ALV.DE_EUR,298.07,0.147,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,ALVDEEUR,10,1,ALV.DE,EUR, DE, STK_CASH, Allianz SE
OUT1V.FI_EUR,2.815,0.024,0,0,0.01,0,0,Europe/Helsinki:09.00-17.30,1,0,OUT1VFIEUR,10,1,OUT1V.FI,EUR, FI, STK_CASH, Outokumpu OYJ
BRKB.US_USD,446.367,0.216,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,BRKBUSUSD,10,1,BRKB.US,USD, US, STK_CASH, BERKSHIRE HATHAWAY INC-CL B
TEF.ES_EUR,4.018,0.005,0,0,0.01,0,0,Europe/Madrid:09.00-17.30,1,0,TEFESEUR,10,1,TEF.ES,EUR, ES, STK_CASH, Telefonica SA
PRY.IT_EUR,61.859,0.042,0,0,0.01,0,0,Europe/Rome:09.00-17.25,1,0,PRYITEUR,10,1,PRY.IT,EUR, IT, STK_CASH, Prysmian Spa
REGN.US_USD,713.547,1.096,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,REGNUSUSD,10,1,REGN.US,USD, US, STK_CASH, REGENERON PHARMACEUTICALS
SAN.ES_EUR,4.5,0.024,0,0,0.01,0,0,Europe/Madrid:09.00-17.30,1,0,SANESEUR,10,1,SAN.ES,EUR, ES, STK_CASH, Banco Santander SA
ARCA.MX_MXN,175.707,0.166,0,0,0.01,0,0,unknown,100,0,ARCAMXMXN,5,1,ARCA.MX,MXN, MX, STK_CASH, Arca Continental SAB de CV
TKA.DE_EUR,4.056,0.042,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,TKADEEUR,10,1,TKA.DE,EUR, DE, STK_CASH, ThyssenKrupp AG
IPGP.US_USD,73.587,0.846,0,0,0.01,0,0,unknown,1,0,IPGPUSUSD,10,1,IPGP.US,USD, US, STK_CASH, IPG PHOTONICS CORP
DIA.IT_EUR,100.999,0.102,0,0,0.01,0,0,unknown,1,0,DIAITEUR,10,1,DIA.IT,EUR, IT, STK_CASH, Diasorin Spa
BDEV.GB_GBX,437.077,0.346,0,0,0.01,0,0,unknown,1,0,BDEVGBGBX,10,1,BDEV.GB,GBX, GB, STK_CASH, BARRATT DEVELOPMENTS PLC
YUMC.US_USD,48.664,0.032,0,0,0.01,0,0,unknown,1,0,YUMCUSUSD,10,1,YUMC.US,USD, US, STK_CASH, YUM CHINA HOLDINGS INC
AMT.US_USD,184.786,0.128,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AMTUSUSD,10,1,AMT.US,USD, US, STK_CASH, AMERICAN TOWER CORP
DUK.US_USD,105.685,0.07,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DUKUSUSD,10,1,DUK.US,USD, US, STK_CASH, DUKE ENERGY CORP
OTE1V.FI_EUR,9.065,0.04,0,0,0.01,0,0,Europe/Helsinki:09.00-17.30,1,0,OTE1VFIEUR,10,1,OTE1V.FI,EUR, FI, STK_CASH, Outotec OYJ
FLT.US_USD,338.019,2.762,0,0,0.01,0,0,unknown,1,0,FLTUSUSD,10,1,FLT.US,USD, US, STK_CASH, FLEETCOR TECHNOLOGIES INC
INVH.US_USD,31.618,0.014,0,0,0.01,0,0,unknown,1,0,INVHUSUSD,10,1,INVH.US,USD, US, STK_CASH, INVITATION HOMES INC
CRDA.GB_GBX,3351.573,3.854,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,CRDAGBGBX,10,1,CRDA.GB,GBX, GB, STK_CASH, Croda International PLC
WBA.US_USD,9.677,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,WBAUSUSD,10,1,WBA.US,USD, US, STK_CASH, WALGREENS BOOTS ALLIANCE INC
LSTR.US_USD,173.994,1.142,0,0,0.01,0,0,unknown,1,0,LSTRUSUSD,10,1,LSTR.US,USD, US, STK_CASH, LANDSTAR SYSTEM INC
NEE.US_USD,70.437,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,NEEUSUSD,10,1,NEE.US,USD, US, STK_CASH, NEXTERA ENERGY INC
DB1.DE_EUR,224.284,0.141,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,DB1DEEUR,10,1,DB1.DE,EUR, DE, STK_CASH, Deutsche Boerse AG
BNZL.GB_GBX,3325.879,4.242,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,BNZLGBGBX,10,1,BNZL.GB,GBX, GB, STK_CASH, Bunzl PLC
MTD.US_USD,1207.749,14.282,0,0,0.01,0,0,unknown,1,0,MTDUSUSD,10,1,MTD.US,USD, US, STK_CASH, METTLER-TOLEDO INTERNATIONAL
STZ.US_USD,227.747,0.616,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,STZUSUSD,10,1,STZ.US,USD, US, STK_CASH, CONSTELLATION BRANDS INC-A
7751.JP_JPY,5042.1,1.9,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,7751JPJPY,10,1,7751.JP,JPY, JP, STK_CASH, Canon Inc
GCC.MX_MXN,185.093,0.834,0,0,0.01,0,0,unknown,250,0,GCCMXMXN,5,1,GCC.MX,MXN, MX, STK_CASH, Grupo Cementos de Chihuahua
GNRC.US_USD,157.123,0.774,0,0,0.01,0,0,unknown,1,0,GNRCUSUSD,10,1,GNRC.US,USD, US, STK_CASH, GENERAC HOLDINGS INC
0175.HK_HKD,15.676,0.028,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0175HKHKD,10,1,0175.HK,HKD, HK, STK_CASH, Geely Automobile Holdings Ltd
REC.IT_EUR,50.649,0.052,0,0,0.01,0,0,unknown,1,0,RECITEUR,10,1,REC.IT,EUR, IT, STK_CASH, Salvatore Ferragamo S.p.A.
GD.US_USD,261.652,0.816,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,GDUSUSD,10,1,GD.US,USD, US, STK_CASH, GENERAL DYNAMICS CORP
SIE.DE_EUR,194.473,0.081,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,SIEDEEUR,10,1,SIE.DE,EUR, DE, STK_CASH, Siemens AG
SOLB.BE_EUR,31.05,0.067,0,0,0.01,0,0,Europe/Brussels:08.00-16.30,1,0,SOLBBEEUR,10,1,SOLB.BE,EUR, BE, STK_CASH, Solvay SA
C.US_USD,68.097,0.026,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CUSUSD,10,1,C.US,USD, US, STK_CASH, CITIGROUP INC
HEIA.NL_EUR,69.672,0.054,0,0,0.01,0,0,Europe/Amsterdam:09.00-17.40,1,0,HEIANLEUR,10,1,HEIA.NL,EUR, NL, STK_CASH, Heineken NV
7261.JP_JPY,1007.7,0.7,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,7261JPJPY,10,1,7261.JP,JPY, JP, STK_CASH, Mazda Motor Corp
HD.US_USD,393.526,0.418,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,HDUSUSD,10,1,HD.US,USD, US, STK_CASH, HOME DEPOT INC
HPE.US_USD,20.568,0.004,0,0,0.01,0,0,unknown,1,0,HPEUSUSD,10,1,HPE.US,USD, US, STK_CASH, HEWLETT PACKARD ENTERPRISE
FOXA.US_USD,49.397,0.016,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,FOXAUSUSD,10,1,FOXA.US,USD, US, STK_CASH, TWENTY-FIRST CENTURY FOX-A
0027.HK_HKD,34.196,0.058,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0027HKHKD,10,1,0027.HK,HKD, HK, STK_CASH, Galaxy Entertainment Group Ltd
DELL.US_USD,112.335,0.38,0,0,0.01,0,0,unknown,1,0,DELLUSUSD,10,1,DELL.US,USD, US, STK_CASH, DELL TECHNOLOGIES -C
MAR.US_USD,277.736,0.118,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,MARUSUSD,10,1,MAR.US,USD, US, STK_CASH, MARRIOTT INTERNATIONAL -CL A
MRVL.US_USD,105.067,0.016,0,0,0.01,0,0,unknown,1,0,MRVLUSUSD,10,1,MRVL.US,USD, US, STK_CASH, MARVELL TECHNOLOGY INC
VOD.GB_GBX,67.151,0.054,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,VODGBGBX,10,1,VOD.GB,GBX, GB, STK_CASH, Vodafone Group PLC
AMD.US_USD,121.356,0.028,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,AMDUSUSD,10,1,AMD.US,USD, US, STK_CASH, ADVANCED MICRO DEVICES
IONS.US_USD,36.102,0.206,0,0,0.01,0,0,unknown,1,0,IONSUSUSD,10,1,IONS.US,USD, US, STK_CASH, IONIS PHARMACEUTICALS INC
LHN.CH_CHF,88.902,0.073,0,0,0.01,0,0,Europe/Zurich:09.00-17.30,1,0,LHNCHCHF,10,1,LHN.CH,CHF, CH, STK_CASH, Lafarge Holcim Ltd
WH.US_USD,97.913,0.944,0,0,0.01,0,0,unknown,1,0,WHUSUSD,10,1,WH.US,USD, US, STK_CASH, WYNDHAM HOTELS & RESORTS INC
HLMA.GB_GBX,2801.829,2.342,0,0,0.01,0,0,unknown,1,0,HLMAGBGBX,10,1,HLMA.GB,GBX, GB, STK_CASH, HALMA PLC
USFD.US_USD,66.645,0.3,0,0,0.01,0,0,unknown,1,0,USFDUSUSD,10,1,USFD.US,USD, US, STK_CASH, US FOODS HOLDING CORP
6702.JP_JPY,2769.4,5.8,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,6702JPJPY,10,1,6702.JP,JPY, JP, STK_CASH, Fujitsu Ltd
ECM.GB_GBX,685.412,1.676,0,0,0.01,0,0,unknown,1,0,ECMGBGBX,10,1,ECM.GB,GBX, GB, STK_CASH, ELECTROCOMPONENTS PLC
BZU.IT_EUR,36.999,0.262,0,0,0.01,0,0,Europe/Rome:09.00-17.25,1,0,BZUITEUR,10,1,BZU.IT,EUR, IT, STK_CASH, Buzzi Unicem Spa
PGR.US_USD,240.117,0.256,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,PGRUSUSD,10,1,PGR.US,USD, US, STK_CASH, PROGRESSIVE CORP
TAP.US_USD,58.157,0.186,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,TAPUSUSD,10,1,TAP.US,USD, US, STK_CASH, MOLSON COORS BREWING CO -B
POOL.US_USD,343.604,1.612,0,0,0.01,0,0,unknown,1,0,POOLUSUSD,10,1,POOL.US,USD, US, STK_CASH, POOL CORP
REL.GB_GBX,3720.886,2.249,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,RELGBGBX,10,1,REL.GB,GBX, GB, STK_CASH, RELX PLC
7267.JP_JPY,1236.5,3.6,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,7267JPJPY,10,1,7267.JP,JPY, JP, STK_CASH, Honda Motor Co Ltd
LYFT.US_USD,13.588,0.024,0,0,0.01,0,0,unknown,1,0,LYFTUSUSD,10,1,LYFT.US,USD, US, STK_CASH, LYFT INC-A
PSN.GB_GBX,1221.277,1.864,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,PSNGBGBX,10,1,PSN.GB,GBX, GB, STK_CASH, Persimmon PLC
GMEXICOB.MX_MXN,99.558,0.154,0,0,0.01,0,0,unknown,500,0,GMEXICOBMXMXN,5,1,GMEXICOB.MX,MXN, MX, STK_CASH, Grupo Mexico SAB DE CV SER B
CCL.US_USD,24.808,0.014,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,CCLUSUSD,10,1,CCL.US,USD, US, STK_CASH, CARNIVAL CORP
8316.JP_JPY,3650.9,5.2,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,8316JPJPY,10,1,8316.JP,JPY, JP, STK_CASH, Sumitomo Mitsui Financial Group Inc
PTON.US_USD,9.408,0.054,0,0,0.01,0,0,unknown,1,0,PTONUSUSD,10,1,PTON.US,USD, US, STK_CASH, Peloton Interactive Inc
DFS.US_USD,168.237,0.586,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,DFSUSUSD,10,1,DFS.US,USD, US, STK_CASH, DISCOVER FINANCIAL SERVICES
EXR.US_USD,146.982,0.826,0,0,0.01,0,0,unknown,1,0,EXRUSUSD,10,1,EXR.US,USD, US, STK_CASH, EXTRA SPACE STORAGE INC
NOC.US_USD,467.399,0.302,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,NOCUSUSD,10,1,NOC.US,USD, US, STK_CASH, NORTHROP GRUMMAN CORP
UNP.US_USD,224.466,0.148,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,UNPUSUSD,10,1,UNP.US,USD, US, STK_CASH, UNION PACIFIC CORP
URI.US_USD,721.579,5.922,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,URIUSUSD,10,1,URI.US,USD, US, STK_CASH, UNITED RENTALS INC
EL.US_USD,74.806,0.218,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,ELUSUSD,10,1,EL.US,USD, US, STK_CASH, ESTEE LAUDER COMPANIES-CL A
RPM.US_USD,126.032,0.526,0,0,0.01,0,0,unknown,1,0,RPMUSUSD,10,1,RPM.US,USD, US, STK_CASH, RPM INTERNATIONAL INC
SLA.GB_GBX,139.747,0.156,0,0,0.01,0,0,unknown,1,0,SLAGBGBX,10,1,SLA.GB,GBX, GB, STK_CASH, Standard Life Aberdeen Plc
PENN.US_USD,18.387,0.076,0,0,0.01,0,0,unknown,1,0,PENNUSUSD,10,1,PENN.US,USD, US, STK_CASH, PENN NATIONAL GAMING INC
6762.JP_JPY,2061.2,4.7,0,0,1,0,0,Asia/Tokyo:09.00-15.00,1,0,6762JPJPY,10,1,6762.JP,JPY, JP, STK_CASH, TDK Corp
LYV.US_USD,132.347,0.436,0,0,0.01,0,0,unknown,1,0,LYVUSUSD,10,1,LYV.US,USD, US, STK_CASH, LIVE NATION ENTERTAINMENT IN
NKE.US_USD,76.876,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,NKEUSUSD,10,1,NKE.US,USD, US, STK_CASH, NIKE INC -CL B
HII.US_USD,193.805,0.75,0,0,0.01,0,0,unknown,1,0,HIIUSUSD,10,1,HII.US,USD, US, STK_CASH, HUNTINGTON INGALLS INDUSTRIE
CCL.GB_GBX,1859.277,1.948,0,0,0.01,0,0,Europe/London:08.00-16.30,1,0,CCLGBGBX,10,1,CCL.GB,GBX, GB, STK_CASH, Carnival PLC
AJG.US_USD,277.558,1.154,0,0,0.01,0,0,unknown,1,0,AJGUSUSD,10,1,AJG.US,USD, US, STK_CASH, ARTHUR J GALLAGHER & CO
BAS.DE_EUR,43.348,0.044,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,BASDEEUR,10,1,BAS.DE,EUR, DE, STK_CASH, BASF SE
SDF.DE_EUR,10.913,0.074,0,0,0.01,0,0,Europe/Berlin:09.00-17.30,1,0,SDFDEEUR,10,1,SDF.DE,EUR, DE, STK_CASH, K+S AG
KER.FR_EUR,237.289,0.134,0,0,0.01,0,0,Europe/Paris:09.00-17.30,1,0,KERFREUR,10,1,KER.FR,EUR, FR, STK_CASH, Kering
INVEB.SE_SEK,295.799,0.065,0,0,0.01,0,0,Europe/Stockholm:09.00-17.30,1,0,INVEBSESEK,10,1,INVEB.SE,SEK, SE, STK_CASH, Investor AB
0883.HK_HKD,18.135,0.07,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,0883HKHKD,10,1,0883.HK,HKD, HK, STK_CASH, China National Offshore Oil Corporation Ltd
2388.HK_HKD,25.147,0.056,0,0,0.01,0,0,Asia/Hong_Kong:09.20-16.00,1,0,2388HKHKD,10,1,2388.HK,HKD, HK, STK_CASH, BOC Hong Kong (Holdings) Ltd
KR.US_USD,60.896,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,KRUSUSD,10,1,KR.US,USD, US, STK_CASH, KROGER CO
SKAB.SE_SEK,234.592,0.12,0,0,0.01,0,0,Europe/Stockholm:09.00-17.30,1,0,SKABSESEK,10,1,SKAB.SE,SEK, SE, STK_CASH, Skanska AB
UA.US_USD,7.678,0.014,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,UAUSUSD,10,1,UA.US,USD, US, STK_CASH, UNDER ARMOUR INC-CLASS C
BBVA.ES_EUR,9.569,0.022,0,0,0.01,0,0,Europe/Madrid:09.00-17.30,1,0,BBVAESEUR,10,1,BBVA.ES,EUR, ES, STK_CASH, Banco Bilbao Vizcaya Argentaria SA
PRGO.US_USD,25.412,0.056,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,PRGOUSUSD,10,1,PRGO.US,USD, US, STK_CASH, PERRIGO CO PLC
RA.MX_MXN,123.632,0.366,0,0,0.01,0,0,unknown,250,0,RAMXMXN,5,1,RA.MX,MXN, MX, STK_CASH, Regional Sab De CV
PHNX.GB_GBX,503.964,1.074,0,0,0.01,0,0,unknown,1,0,PHNXGBGBX,10,1,PHNX.GB,GBX, GB, STK_CASH, PHOENIX GROUP HOLDINGS PLC
KNX.US_USD,52.414,0.092,0,0,0.01,0,0,unknown,1,0,KNXUSUSD,10,1,KNX.US,USD, US, STK_CASH, KNIGHT-SWIFT TRANSPORTATION
WEN.US_USD,16.668,0.014,0,0,0.01,0,0,unknown,1,0,WENUSUSD,10,1,WEN.US,USD, US, STK_CASH, WENDY'S CO/THE
SO.US_USD,81.466,0.018,0,0,0.01,0,0,America/New_York:09.30-16.00,1,0,SOUSUSD,10,1,SO.US,USD, US, STK_CASH, SOUTHERN CO/THE
DAN.IT_EUR,24.399,0.102,0,0,0.01,0,0,unknown,1,0,DANITEUR,10,1,DAN.IT,EUR, IT, STK_CASH, Danieli & C. Officine Meccaniche S.p.A.
